36.830712651658544, 41.36715415185741
41.78175415154147, 36.33088487487488
42.22441467082979, 37.68240017706592
42.17711373968283, 37.61973147390625
42.184237299084714, 37.545573754949515
42.15981032577838, 37.55381350038369
42.15166590504598, 37.5922656457432
42.123152178897975, 37.551066918572296
42.14352043621453, 37.50162844596722
42.12518929938583, 37.4686694642305
42.09462561481842, 37.463176300607714
42.082396014839865, 37.50712160959001
42.049772222235426, 37.476909209664676
42.05385111310685, 37.54008059132673
42.07628033072647, 37.57853273668623
42.05792974204428, 37.61973146385713
42.023253047196526, 37.584025900309015
42.017131666103474, 37.51810793683558
41.98855742971665, 37.53184084589254
41.994681560637666, 37.44669680973936
42.03141397198422, 37.41648440981403
41.994681560637666, 37.37253910083174
41.955885447338275, 37.378032264454525
41.945672016099174, 37.42197757343681
41.91297803958061, 37.42472415524821
41.939543171861594, 37.47965579147607
41.89866915604945, 37.504375027778615
41.92932712235202, 37.570292991252046
41.91910943650482, 37.62247804566852
41.96813940463954, 37.61973146385713
41.95384289200848, 37.68015626370778
41.89866915604945, 37.691142590953355
41.87004176860997, 37.630717791102704
41.82298321493917, 37.65269044383496
41.82502995865838, 37.57303957130456
41.7779383010331, 37.61698488028686
41.79227420821377, 37.50437502601973
41.83935533269575, 37.4769092079058
41.81274851494982, 37.42747073530072
41.76155048220056, 37.41923098986654
41.722612635018045, 37.48514895333998
41.679548597187, 37.45768313764448
41.693906480258846, 37.52360110111791
41.67339423787256, 37.58402590096856
41.632350137255955, 37.592265646402744
41.66313566459625, 37.70212891885848
41.7185125391436, 37.67191651893315
41.71646239392318, 37.74332764602937
41.763599186866394, 37.71586182791544
41.792274206581716, 37.77628662776609
41.71031156586783, 37.817485354936984
41.67339423787256, 37.80100586406863
41.6344029634048, 37.825725100371166
41.68159991951331, 37.85593750029649
41.74515847542207, 37.85593750029649
41.72261263338421, 37.91361571833575
41.66108375378307, 37.89713622746739
41.693906480258846, 37.96030760912944
41.77384173717412, 37.94108153644969
41.82093640416171, 37.86692382754207
41.85163167129253, 37.792766118634454
41.87413217686871, 37.86692382754207
41.84140155135018, 37.9355883728269
41.89253579187869, 37.9355883728269
41.87822232718497, 38.00974608173451
41.94362912966445, 37.965800772752225
41.94567201228691, 37.87516357297625
41.93341373470688, 37.80375244588002
41.97834923168605, 37.779033209577484
41.998763983429754, 37.82847168218256
42.02325304338889, 37.71860840972683
42.05385110930108, 37.78177979138888
42.043653391004085, 37.89164306384461
42.025293372801535, 37.9355883728269
42.07424163746589, 37.93558837986233
42.100739529747024, 37.85593750733193
42.12722635346303, 37.916362307182574
42.11092807958388, 37.985026852467406
42.05996895737505, 37.985026852467406
42.09462561390746, 38.03995848869527
42.04977222132383, 38.056437979563626
42.01100969482525, 38.02347899782691
42.013050417087946, 38.083903797677564
41.96405501313957, 38.08939696130035
41.97834923458371, 38.171794415642154
42.023253046284516, 38.144328597528215
42.06812516749001, 38.19376707013329
42.09462561390746, 38.14158201571682
42.1190777405132, 38.19926023375608
42.14532994012939, 38.09783467648979
42.22752331883432, 38.06597246669028
42.19605762996926, 37.99162731049145
42.15232928150438, 38.00342812893572
42.17069887034452, 37.88069961711542
42.21703649759208, 37.929082972736886
42.20392552173381, 37.8299560978051
42.14620490012499, 37.83703658887166
42.16632564244118, 37.74853045053972
42.24150303768689, 37.80399429722773
42.247618190935356, 37.8570979802269
42.28342361363275, 37.81107478829429
42.27905818744747, 37.730829222873325
0,0
